school,index,title,source,status,difficulty,scope,readme_section,relative_path,duplicate_group,dedupe_decision,notes
北京邮电大学,066,最远距离,考研,待补充,待定,,待补充题目,schools/北京邮电大学/066-最远距离.md,,keep,
北京邮电大学,067,寻找变化前01序列,考研,待补充,待定,,待补充题目,schools/北京邮电大学/067-寻找变化前01序列.md,,keep,
北京邮电大学,068,查找2,考研,待补充,待定,,待补充题目,schools/北京邮电大学/068-查找2.md,,keep,
北京邮电大学,069,奇偶求和,考研,待补充,待定,,待补充题目,schools/北京邮电大学/069-奇偶求和.md,,keep,
北京邮电大学,070,最小堆,考研,待补充,待定,,待补充题目,schools/北京邮电大学/070-最小堆.md,,keep,
北京邮电大学,071,IP 数据包解析,考研,待补充,待定,,待补充题目,schools/北京邮电大学/071-IP 数据包解析.md,,keep,
北京邮电大学,072,寻找奇特的数,考研,待补充,待定,,待补充题目,schools/北京邮电大学/072-寻找奇特的数.md,,keep,
北京邮电大学,073,最小距离查询,考研,待补充,待定,,待补充题目,schools/北京邮电大学/073-最小距离查询.md,,keep,
北京邮电大学,074,矩阵幂,考研,待补充,待定,,待补充题目,schools/北京邮电大学/074-矩阵幂.md,,keep,
华东师范大学,001,矩阵中的第K大数,保研,已整理,困难,"二分,数学",已整理题目,schools/华东师范大学/001-矩阵中的第K大数.md,华东师范大学-dup-01,review,近重复待复核
华东师范大学,002,求30的倍数,保研,已整理,简单,数学,已整理题目,schools/华东师范大学/002-求30的倍数.md,华东师范大学-dup-02,review,近重复待复核
华东师范大学,003,统计卡牌的值,保研,已整理,简单,"字符串,数学",已整理题目,schools/华东师范大学/003-统计卡牌的值.md,华东师范大学-dup-03,keep,
华东师范大学,004,绘制科赫曲线,保研,已整理,中等,"图论,数学",已整理题目,schools/华东师范大学/004-绘制科赫曲线.md,,keep,
华东师范大学,005,螺旋矩阵行求和,保研,已整理,困难,数学,已整理题目,schools/华东师范大学/005-螺旋矩阵行求和.md,,keep,
华东师范大学,006,Maximum Height Difference in Climbing Slopes,保研,已整理,简单,数学,已整理题目,schools/华东师范大学/006-Maximum Height Difference in Climbing Slopes.md,,keep,
华东师范大学,007,最小字符串,考研,已整理,中等,"哈希,字符串",已整理题目,schools/华东师范大学/007-最小字符串.md,,keep,
华东师范大学,008,整数分解,考研,已整理,中等,数学,已整理题目,schools/华东师范大学/008-整数分解.md,,keep,
华东师范大学,009,乘法,考研,已整理,困难,数学,已整理题目,schools/华东师范大学/009-乘法.md,华东师范大学-dup-01,review,近重复待复核
华东师范大学,010,差分计数,考研,已整理,简单,"差分,二分,数学",已整理题目,schools/华东师范大学/010-差分计数.md,,keep,
华东师范大学,011,子序列,考研,已整理,中等,数学,已整理题目,schools/华东师范大学/011-子序列.md,,keep,
华东师范大学,012,矩形个数,考研,已整理,困难,"图论,数学",已整理题目,schools/华东师范大学/012-矩形个数.md,,keep,
华东师范大学,013,求 30 的倍数,考研,已整理,简单,数学,已整理题目,schools/华东师范大学/013-求 30 的倍数.md,华东师范大学-dup-02,review,近重复待复核
华东师范大学,014,统计卡牌的值,考研,已整理,简单,"字符串,数学",已整理题目,schools/华东师范大学/014-统计卡牌的值.md,华东师范大学-dup-03,keep,
华东师范大学,015,达到回文数,考研,已整理,简单,数学,已整理题目,schools/华东师范大学/015-达到回文数.md,,keep,
华东师范大学,016,Minimum_Sum,保研,待补充,待定,,待补充题目,schools/华东师范大学/016-Minimum_Sum.md,,keep,
华东师范大学,017,阿拉伯数字转罗马数字,保研,待补充,待定,,待补充题目,schools/华东师范大学/017-阿拉伯数字转罗马数字.md,,keep,
华东师范大学,018,差分计数,保研,待补充,待定,,待补充题目,schools/华东师范大学/018-差分计数.md,,keep,
华东师范大学,019,整数排序,保研,待补充,待定,,待补充题目,schools/华东师范大学/019-整数排序.md,,keep,
华东师范大学,020,位运算：交换二进制位,保研,待补充,待定,,待补充题目,schools/华东师范大学/020-位运算：交换二进制位.md,,keep,
华东师范大学,021,统计团队成员规模,保研,待补充,待定,,待补充题目,schools/华东师范大学/021-统计团队成员规模.md,,keep,
华东师范大学,022,简单一位数代数式计算,保研,待补充,待定,,待补充题目,schools/华东师范大学/022-简单一位数代数式计算.md,,keep,
华东师范大学,023,数字排序,保研,待补充,待定,,待补充题目,schools/华东师范大学/023-数字排序.md,,keep,
华东师范大学,024,安全驾驶,保研,待补充,待定,,待补充题目,schools/华东师范大学/024-安全驾驶.md,,keep,
华东师范大学,025,达到回文数,保研,待补充,待定,,待补充题目,schools/华东师范大学/025-达到回文数.md,,keep,
华东师范大学,026,数字排序,考研,待补充,待定,,待补充题目,schools/华东师范大学/026-数字排序.md,,keep,
华东师范大学,027,数字猜想,考研,待补充,待定,,待补充题目,schools/华东师范大学/027-数字猜想.md,,keep,
华东师范大学,028,位运算,考研,待补充,待定,,待补充题目,schools/华东师范大学/028-位运算.md,,keep,
华东师范大学,029,罗马数字,考研,待补充,待定,,待补充题目,schools/华东师范大学/029-罗马数字.md,,keep,
华东师范大学,030,整数排序,考研,待补充,待定,,待补充题目,schools/华东师范大学/030-整数排序.md,,keep,
华东师范大学,031,Minimum_Sum,考研,待补充,待定,,待补充题目,schools/华东师范大学/031-Minimum_Sum.md,,keep,
华东师范大学,032,骑车路线,考研,待补充,待定,,待补充题目,schools/华东师范大学/032-骑车路线.md,,keep,
华东师范大学,033,中位数,考研,待补充,待定,,待补充题目,schools/华东师范大学/033-中位数.md,,keep,
华东师范大学,034,平衡三进制 II,考研,待补充,待定,,待补充题目,schools/华东师范大学/034-平衡三进制 II.md,,keep,
华东师范大学,035,最长美丽子串,考研,待补充,待定,,待补充题目,schools/华东师范大学/035-最长美丽子串.md,,keep,
华东师范大学,036,Weights II,考研,待补充,待定,,待补充题目,schools/华东师范大学/036-Weights II.md,,keep,
华东师范大学,037,上古计算机,考研,待补充,待定,,待补充题目,schools/华东师范大学/037-上古计算机.md,,keep,
华东师范大学,038,表面积,考研,待补充,待定,,待补充题目,schools/华东师范大学/038-表面积.md,,keep,
华东师范大学,039,街灯,考研,待补充,待定,,待补充题目,schools/华东师范大学/039-街灯.md,,keep,
华东师范大学,040,钥匙,考研,待补充,待定,,待补充题目,schools/华东师范大学/040-钥匙.md,,keep,
华东师范大学,041,字符串查询,考研,待补充,待定,,待补充题目,schools/华东师范大学/041-字符串查询.md,,keep,
华东师范大学,042,安全驾驶,考研,待补充,待定,,待补充题目,schools/华东师范大学/042-安全驾驶.md,,keep,
华中科技大学,001,梅森素数,保研,已整理,简单,数学,已整理题目,schools/华中科技大学/001-梅森素数.md,华中科技大学-dup-01,remove,
华中科技大学,002,回文字符串,保研,已整理,中等,"字符串,数学",已整理题目,schools/华中科技大学/002-回文字符串.md,,keep,
华中科技大学,003,验证电话号码,保研,已整理,简单,数学,已整理题目,schools/华中科技大学/003-验证电话号码.md,,keep,
华中科技大学,004,最长子回文串,保研,已整理,中等,字符串,已整理题目,schools/华中科技大学/004-最长子回文串.md,,keep,
华中科技大学,005,公路建设问题,保研,已整理,困难,"图论,最小生成树,树",已整理题目,schools/华中科技大学/005-公路建设问题.md,,keep,
华中科技大学,006,N阶楼梯上楼问题,保研,已整理,简单,数学,已整理题目,schools/华中科技大学/006-N阶楼梯上楼问题.md,华中科技大学-dup-02,remove,
华中科技大学,007,打印日期,保研,已整理,简单,数学,已整理题目,schools/华中科技大学/007-打印日期.md,华中科技大学-dup-03,remove,
华中科技大学,008,统计单词,保研,已整理,简单,"字符串,数学",已整理题目,schools/华中科技大学/008-统计单词.md,,keep,
华中科技大学,009,亲和数,考研,已整理,简单,数学,已整理题目,schools/华中科技大学/009-亲和数.md,,keep,
华中科技大学,010,切牌、洗牌,考研,已整理,简单,数学,已整理题目,schools/华中科技大学/010-切牌、洗牌.md,,keep,
华中科技大学,011,日期加密,考研,已整理,中等,数学,已整理题目,schools/华中科技大学/011-日期加密.md,,keep,
华中科技大学,012,排序去重,考研,已整理,简单,"排序,数学",已整理题目,schools/华中科技大学/012-排序去重.md,,keep,
华中科技大学,013,排序与去重,考研,已整理,简单,"排序,数学",已整理题目,schools/华中科技大学/013-排序与去重.md,,keep,
华中科技大学,014,特定规则加密,考研,已整理,简单,数学,已整理题目,schools/华中科技大学/014-特定规则加密.md,,keep,
华中科技大学,015,进制转换,考研,已整理,中等,"字符串,数学",已整理题目,schools/华中科技大学/015-进制转换.md,,keep,
华中科技大学,016,文件处理,考研,已整理,简单,"字符串,数学",已整理题目,schools/华中科技大学/016-文件处理.md,,keep,
华中科技大学,017,找位置,考研,已整理,简单,"字符串,数学",已整理题目,schools/华中科技大学/017-找位置.md,,keep,
华中科技大学,018,最小年龄的3个职工,考研,已整理,简单,"字符串,数学",已整理题目,schools/华中科技大学/018-最小年龄的3个职工.md,,keep,
华中科技大学,019,守形数,考研,已整理,简单,数学,已整理题目,schools/华中科技大学/019-守形数.md,,keep,
华中科技大学,020,成绩排序,考研,已整理,中等,"哈希,字符串,排序",已整理题目,schools/华中科技大学/020-成绩排序.md,,keep,
华中科技大学,021,矩阵转置,考研,已整理,中等,数学,已整理题目,schools/华中科技大学/021-矩阵转置.md,,keep,
华中科技大学,022,a+b,考研,已整理,简单,数学,已整理题目,schools/华中科技大学/022-a+b.md,,keep,
华中科技大学,023,字符串密码生成,保研,待补充,待定,,待补充题目,schools/华中科技大学/023-字符串密码生成.md,,keep,
华中科技大学,024,有趣的数,保研,待补充,待定,,待补充题目,schools/华中科技大学/024-有趣的数.md,,keep,
华中科技大学,025,字符串处理,保研,待补充,待定,,待补充题目,schools/华中科技大学/025-字符串处理.md,,keep,
华中科技大学,026,字符串拼接与处理,保研,待补充,待定,,待补充题目,schools/华中科技大学/026-字符串拼接与处理.md,,keep,
华中科技大学,027,孪生素数,保研,待补充,待定,,待补充题目,schools/华中科技大学/027-孪生素数.md,,keep,
华中科技大学,028,顺转数组,保研,待补充,待定,,待补充题目,schools/华中科技大学/028-顺转数组.md,,keep,
华中科技大学,029,长整数中间两个字节循环左移,保研,待补充,待定,,待补充题目,schools/华中科技大学/029-长整数中间两个字节循环左移.md,,keep,
华中科技大学,030,无符号长整数字节交换,保研,待补充,待定,,待补充题目,schools/华中科技大学/030-无符号长整数字节交换.md,,keep,
华中科技大学,031,矩阵转置,保研,待补充,待定,,待补充题目,schools/华中科技大学/031-矩阵转置.md,,keep,
华中科技大学,032,切牌、洗牌,保研,待补充,待定,,待补充题目,schools/华中科技大学/032-切牌、洗牌.md,,keep,
华中科技大学,033,题目描述,保研,待补充,待定,,待补充题目,schools/华中科技大学/033-题目描述.md,,keep,
华中科技大学,034,二叉树遍历2,保研,待补充,待定,,待补充题目,schools/华中科技大学/034-二叉树遍历2.md,,keep,
华中科技大学,035,排序,保研,待补充,待定,,待补充题目,schools/华中科技大学/035-排序.md,,keep,
